plate,letters,numbers,region_code,description,forbidden,advantage,significance,region_name
H666BC790,HBC,666,790,NAG,False,False,0,Moscow Oblast
H093OO790,HOO,093,790,NAG,False,False,0,Moscow Oblast
T550BA550,TBA,550,550,NAG,False,False,0,Moscow Oblast
H858TP26,HTP,858,26,NAG,False,False,0,Stavropol Krai
C001CO01,CCO,001,01,NAG,False,False,0,Republic of Adygea
E989TC797,ETC,989,797,NAG,False,False,0,Moscow
E079AY790,EAY,079,790,NAG,False,False,0,Moscow Oblast
M412YP790,MYP,412,790,NAG,False,False,0,Moscow Oblast
C333CC13,CCC,333,13,NAG,False,False,0,Republic of Mordovia
H858XH150,HXH,858,150,NAG,False,False,0,Moscow Oblast
O200OO55,OOO,200,55,NAG,False,False,0,Omsk Oblast
C336MM97,CMM,336,97,NAG,False,False,0,Moscow
H009OO199,HOO,009,199,NAG,False,False,0,Moscow
P202MT797,PMT,202,797,NAG,False,False,0,Moscow
O009YH790,OYH,009,790,NAG,False,False,0,Moscow Oblast
O069MM790,OMM,069,790,NAG,False,False,0,Moscow Oblast
K545TA797,KTA,545,797,NAG,False,False,0,Moscow
K666PA62,KPA,666,62,NAG,False,False,0,Ryazan Oblast
K077CK777,KCK,077,777,NAG,False,False,0,Moscow
Y242KY797,YKY,242,797,NAG,False,False,0,Moscow
O797BH550,OBH,797,550,NAG,False,False,0,Moscow Oblast
X573EK977,XEK,573,977,NAG,False,False,0,Moscow
K444TO777,KTO,444,777,NAG,False,False,0,Moscow
H850TC797,HTC,850,797,NAG,False,False,0,Moscow
B050KY01,BKY,050,01,NAG,False,False,0,Republic of Adygea
E323TA797,ETA,323,797,NAG,False,False,0,Moscow
P200HH57,PHH,200,57,NAG,False,False,0,Oryol Oblast
C666OC66,COC,666,66,NAG,False,False,0,Sverdlovsk Oblast
C015EA97,CEA,015,97,NAG,False,False,0,Moscow
K444EA164,KEA,444,164,NAG,False,False,0,Saratov Oblast
M222EP193,MEP,222,193,NAG,False,False,0,Krasnodar Krai
P873PP190,PPP,873,190,NAG,False,False,0,Moscow Oblast
K137AE550,KAE,137,550,NAG,False,False,0,Moscow Oblast
O001KK93,OKK,001,93,NAG,False,False,0,Krasnodar Krai
A093XM797,AXM,093,797,NAG,False,False,0,Moscow
A911EC790,AEC,911,790,NAG,False,False,0,Moscow Oblast
K097MO797,KMO,097,797,NAG,False,False,0,Moscow
Y555XB777,YXB,555,777,NAG,False,False,0,Moscow
A289OO797,AOO,289,797,NAG,False,False,0,Moscow
K686PT797,KPT,686,797,NAG,False,False,0,Moscow
K009ME90,KME,009,90,NAG,False,False,0,Moscow Oblast
X171TT797,XTT,171,797,NAG,False,False,0,Moscow
A047YH797,AYH,047,797,NAG,False,False,0,Moscow
E087CC797,ECC,087,797,NAG,False,False,0,Moscow
M787AY550,MAY,787,550,NAG,False,False,0,Moscow Oblast
Y555TY66,YTY,555,66,NAG,False,False,0,Sverdlovsk Oblast
B333ET777,BET,333,777,NAG,False,False,0,Moscow
O799OP797,OOP,799,797,NAG,False,False,0,Moscow
B404HK197,BHK,404,197,NAG,False,False,0,Moscow
O964OM797,OOM,964,797,NAG,False,False,0,Moscow
E555OE15,EOE,555,15,NAG,False,False,0,Republic of North Ossetia
E001BY790,EBY,001,790,NAG,False,False,0,Moscow Oblast
Y276OT797,YOT,276,797,NAG,False,False,0,Moscow
C700OP797,COP,700,797,NAG,False,False,0,Moscow
C999BO790,CBO,999,790,NAG,False,False,0,Moscow Oblast
K559TX797,KTX,559,797,NAG,False,False,0,Moscow
E760OO124,EOO,760,124,NAG,False,False,0,Krasnoyarsk Krai
B063BB161,BBB,063,161,NAG,False,False,0,Rostov Oblast
T800HM199,THM,800,199,NAG,False,False,0,Moscow
Y200PC77,YPC,200,77,NAG,False,False,0,Moscow
T288KO761,TKO,288,761,NAG,False,False,0,Rostov Oblast
H939PP150,HPP,939,150,NAG,False,False,0,Moscow Oblast
O006EA750,OEA,006,750,NAG,False,False,0,Moscow Oblast
K777AY178,KAY,777,178,NAG,False,False,0,Saint Petersburg
M585MM48,MMM,585,48,NAG,False,False,0,Lipetsk Oblast
A987PC193,APC,987,193,NAG,False,False,0,Krasnodar Krai
A030PK790,APK,030,790,NAG,False,False,0,Moscow Oblast
M345CK67,MCK,345,67,NAG,False,False,0,Smolensk Oblast
C680MC196,CMC,680,196,NAG,False,False,0,Sverdlovsk Oblast
B686BH797,BBH,686,797,NAG,False,False,0,Moscow
M073OH199,MOH,073,199,NAG,False,False,0,Moscow
A333KM82,AKM,333,82,NAG,False,False,0,Republic of Crimea
P770KK07,PKK,770,07,NAG,False,False,0,Kabardino-Balkarian Republic
X434TX125,XTX,434,125,NAG,False,False,0,Primorsky Krai
X327KK977,XKK,327,977,NAG,False,False,0,Moscow
O020AC05,OAC,020,05,NAG,False,False,0,Republic of Dagestan
P077EP777,PEP,077,777,NAG,False,False,0,Moscow
O777KP48,OKP,777,48,NAG,False,False,0,Lipetsk Oblast
M357OO25,MOO,357,25,"Partially plates for Krai agencies of the Department of Internal Affairs, EMERCOM, firefighters, etc.",0,1,2,Primorsky Krai
H111HH95,HHH,111,95,NAG,False,False,0,Chechen Republic
C373KP77,CKP,373,77,NAG,False,False,0,Moscow
H199YB33,HYB,199,33,NAG,False,False,0,Vladimir Oblast
O500OE177,OOE,500,177,NAG,False,False,0,Moscow
X666PX177,XPX,666,177,NAG,False,False,0,Moscow
H009MX750,HMX,009,750,NAG,False,False,0,Moscow Oblast
B053BB177,BBB,053,177,NAG,False,False,0,Moscow
H020OK199,HOK,020,199,NAG,False,False,0,Moscow
M333PM36,MPM,333,36,NAG,False,False,0,Voronezh Oblast
O666KB199,OKB,666,199,NAG,False,False,0,Moscow
A771AA99,AAA,771,99,NAG,False,False,0,Moscow
B888PH199,BPH,888,199,NAG,False,False,0,Moscow
B734OP197,BOP,734,197,NAG,False,False,0,Moscow
M222AY193,MAY,222,193,NAG,False,False,0,Krasnodar Krai
T777XM750,TXM,777,750,NAG,False,False,0,Moscow Oblast
B727PY777,BPY,727,777,NAG,False,False,0,Moscow
P777BA777,PBA,777,777,NAG,False,False,0,Moscow
O292AY550,OAY,292,550,NAG,False,False,0,Moscow Oblast
H900YP777,HYP,900,777,NAG,False,False,0,Moscow
C276BA550,CBA,276,550,NAG,False,False,0,Moscow Oblast
P600MK150,PMK,600,150,NAG,False,False,0,Moscow Oblast
P770AB77,PAB,770,77,NAG,False,False,0,Moscow
K223KK01,KKK,223,01,NAG,False,False,0,Republic of Adygea
P777MT50,PMT,777,50,NAG,False,False,0,Moscow Oblast
T124OK797,TOK,124,797,NAG,False,False,0,Moscow
P001TX178,PTX,001,178,NAG,False,False,0,Saint Petersburg
O999YA152,OYA,999,152,NAG,False,False,0,Nizhny Novgorod Oblast
E500EB797,EEB,500,797,NAG,False,False,0,Moscow
B011EK761,BEK,011,761,NAG,False,False,0,Rostov Oblast
X606EX26,XEX,606,26,NAG,False,False,0,Stavropol Krai
B333XO26,BXO,333,26,NAG,False,False,0,Stavropol Krai
M005YC50,MYC,005,50,NAG,False,False,0,Moscow Oblast
M202PX777,MPX,202,777,NAG,False,False,0,Moscow
A262MH252,AMH,262,252,NAG,False,False,0,Nizhny Novgorod Oblast
O262BO977,OBO,262,977,NAG,False,False,0,Moscow
P767TC797,PTC,767,797,NAG,False,False,0,Moscow
M070PC799,MPC,070,799,NAG,False,False,0,Moscow
K063KK777,KKK,063,777,NAG,False,False,0,Moscow
P494HB797,PHB,494,797,NAG,False,False,0,Moscow
T007KM124,TKM,007,124,NAG,False,False,0,Krasnoyarsk Krai
M200EC198,MEC,200,198,NAG,False,False,0,Saint Petersburg
H040OH123,HOH,040,123,NAG,False,False,0,Krasnodar Krai
B199OT198,BOT,199,198,NAG,False,False,0,Saint Petersburg
H197CT797,HCT,197,797,NAG,False,False,0,Moscow
B696BB199,BBB,696,199,NAG,False,False,0,Moscow
T020TT02,TTT,020,02,NAG,False,False,0,Republic of Bashkortostan
M222MM56,MMM,222,56,NAG,False,False,0,Orenburg Oblast
A206BB799,ABB,206,799,NAG,False,False,0,Moscow
H200YC177,HYC,200,177,NAG,False,False,0,Moscow
B130BB90,BBB,130,90,NAG,False,False,0,Moscow Oblast
B242TC797,BTC,242,797,NAG,False,False,0,Moscow
A077XX797,AXX,077,797,NAG,False,False,0,Moscow
M999BT777,MBT,999,777,NAG,False,False,0,Moscow
P303BC97,PBC,303,97,NAG,False,False,0,Moscow
T116TT99,TTT,116,99,NAG,False,False,0,Moscow
T242XB12,TXB,242,12,NAG,False,False,0,Republic of Mari El
E010KX48,EKX,010,48,NAG,False,False,0,Lipetsk Oblast
P999TP77,PTP,999,77,NAG,False,False,0,Moscow
K570KK90,KKK,570,90,NAG,False,False,0,Moscow Oblast
T541TT95,TTT,541,95,NAG,False,False,0,Chechen Republic
B929HX797,BHX,929,797,NAG,False,False,0,Moscow
O161MA797,OMA,161,797,NAG,False,False,0,Moscow
P666MT77,PMT,666,77,NAG,False,False,0,Moscow
A002XP97,AXP,002,97,NAG,False,False,0,Moscow
M856MP46,MMP,856,46,NAG,False,False,0,Kursk Oblast
B221EP161,BEP,221,161,NAG,False,False,0,Rostov Oblast
E700AT190,EAT,700,190,NAG,False,False,0,Moscow Oblast
X100YT777,XYT,100,777,NAG,False,False,0,Moscow
M179OO77,MOO,179,77,Partially Presidential Administrative Directorate plates,0,1,6,Moscow
X015XX97,XXX,015,97,NAG,False,False,0,Moscow
A707TY777,ATY,707,777,NAG,False,False,0,Moscow
K032KK750,KKK,032,750,NAG,False,False,0,Moscow Oblast
T077OT161,TOT,077,161,NAG,False,False,0,Rostov Oblast
M707AC716,MAC,707,716,NAG,False,False,0,Republic of Tatarstan
T793PX797,TPX,793,797,NAG,False,False,0,Moscow
M050KX116,MKX,050,116,NAG,False,False,0,Republic of Tatarstan
T052YO790,TYO,052,790,NAG,False,False,0,Moscow Oblast
O002OP90,OOP,002,90,NAG,False,False,0,Moscow Oblast
T030YY790,TYY,030,790,NAG,False,False,0,Moscow Oblast
B001BH177,BBH,001,177,NAG,False,False,0,Moscow
Y010YP197,YYP,010,197,NAG,False,False,0,Moscow
Y666CX22,YCX,666,22,NAG,False,False,0,Altai Krai
K202KC797,KKC,202,797,NAG,False,False,0,Moscow
X340YH77,XYH,340,77,NAG,False,False,0,Moscow
O666MX197,OMX,666,197,NAG,False,False,0,Moscow
C095PE89,CPE,095,89,NAG,False,False,0,Yamalo-Nenets Autonomous Okrug
O901TA40,OTA,901,40,NAG,False,False,0,Kaluga Oblast
T717XY77,TXY,717,77,NAG,False,False,0,Moscow
E770CP77,ECP,770,77,NAG,False,False,0,Moscow
O585TX790,OTX,585,790,NAG,False,False,0,Moscow Oblast
Y707KY177,YKY,707,177,NAG,False,False,0,Moscow
B111BY186,BBY,111,186,NAG,False,False,0,Khanty-Mansi Autonomous Okrug
T799TX799,TTX,799,799,NAG,False,False,0,Moscow
K060TE750,KTE,060,750,NAG,False,False,0,Moscow Oblast
A888EC82,AEC,888,82,NAG,False,False,0,Republic of Crimea
B099EM977,BEM,099,977,NAG,False,False,0,Moscow
H321TO797,HTO,321,797,NAG,False,False,0,Moscow
X070CX36,XCX,070,36,NAG,False,False,0,Voronezh Oblast
X257AH05,XAH,257,05,NAG,False,False,0,Republic of Dagestan
C030YM790,CYM,030,790,NAG,False,False,0,Moscow Oblast
K252PM790,KPM,252,790,NAG,False,False,0,Moscow Oblast
A900EP977,AEP,900,977,NAG,False,False,0,Moscow
B570AX154,BAX,570,154,NAG,False,False,0,Novosibirsk Oblast
A660MP90,AMP,660,90,NAG,False,False,0,Moscow Oblast
B010XO750,BXO,010,750,NAG,False,False,0,Moscow Oblast
E077TK777,ETK,077,777,NAG,False,False,0,Moscow
M143TH797,MTH,143,797,NAG,False,False,0,Moscow
O748OO77,OOO,748,77,Initially intended for Federal Security Service,0,0,1,Moscow
T005YA178,TYA,005,178,NAG,False,False,0,Saint Petersburg
M232MO77,MMO,232,77,NAG,False,False,0,Moscow
C777MK90,CMK,777,90,NAG,False,False,0,Moscow Oblast
C355TB797,CTB,355,797,NAG,False,False,0,Moscow
A083AP77,AAP,083,77,NAG,False,False,0,Moscow
H003OK76,HOK,003,76,NAG,False,False,0,Yaroslavl Oblast
A013BK199,ABK,013,199,NAG,False,False,0,Moscow
Y008XA98,YXA,008,98,NAG,False,False,0,Saint Petersburg
O111KC77,OKC,111,77,NAG,False,False,0,Moscow
X500AC95,XAC,500,95,NAG,False,False,0,Chechen Republic
B977KB977,BKB,977,977,NAG,False,False,0,Moscow
C686CC98,CCC,686,98,NAG,False,False,0,Saint Petersburg
C887OM797,COM,887,797,NAG,False,False,0,Moscow
C025OM797,COM,025,797,NAG,False,False,0,Moscow
H177OX790,HOX,177,790,NAG,False,False,0,Moscow Oblast
K200PT177,KPT,200,177,NAG,False,False,0,Moscow
E777XA750,EXA,777,750,NAG,False,False,0,Moscow Oblast
E244OK797,EOK,244,797,NAG,False,False,0,Moscow
Y678CO31,YCO,678,31,NAG,False,False,0,Belgorod Oblast
A924AA186,AAA,924,186,NAG,False,False,0,Khanty-Mansi Autonomous Okrug
P101HP797,PHP,101,797,NAG,False,False,0,Moscow
B337OP06,BOP,337,06,NAG,False,False,0,Republic of Ingushetia
M171PB42,MPB,171,42,NAG,False,False,0,Kemerovo Oblast
M997TY797,MTY,997,797,NAG,False,False,0,Moscow
E868AE550,EAE,868,550,NAG,False,False,0,Moscow Oblast
O114OO197,OOO,114,197,NAG,False,False,0,Moscow
P193BM193,PBM,193,193,NAG,False,False,0,Krasnodar Krai
T003AO790,TAO,003,790,NAG,False,False,0,Moscow Oblast
E131BA550,EBA,131,550,NAG,False,False,0,Moscow Oblast
K333AA50,KAA,333,50,NAG,False,False,0,Moscow Oblast
A097CA797,ACA,097,797,NAG,False,False,0,Moscow
T984CH797,TCH,984,797,NAG,False,False,0,Moscow
O070OP761,OOP,070,761,NAG,False,False,0,Rostov Oblast
P191OO797,POO,191,797,NAG,False,False,0,Moscow
C889OB67,COB,889,67,NAG,False,False,0,Smolensk Oblast
Y393MM797,YMM,393,797,NAG,False,False,0,Moscow
T501BB550,TBB,501,550,NAG,False,False,0,Moscow Oblast
X969TA152,XTA,969,152,NAG,False,False,0,Nizhny Novgorod Oblast
K555OO193,KOO,555,193,NAG,False,False,0,Krasnodar Krai
P999TB99,PTB,999,99,NAG,False,False,0,Moscow
E363TX150,ETX,363,150,NAG,False,False,0,Moscow Oblast
H868OX161,HOX,868,161,NAG,False,False,0,Rostov Oblast
C097TK797,CTK,097,797,NAG,False,False,0,Moscow
O868TE797,OTE,868,797,NAG,False,False,0,Moscow
B750PC750,BPC,750,750,NAG,False,False,0,Moscow Oblast
A400YH01,AYH,400,01,NAG,False,False,0,Republic of Adygea
K061KK197,KKK,061,197,NAG,False,False,0,Moscow
M070EH77,MEH,070,77,NAG,False,False,0,Moscow
C740PT797,CPT,740,797,NAG,False,False,0,Moscow
M012BY550,MBY,012,550,NAG,False,False,0,Moscow Oblast
H022BB550,HBB,022,550,NAG,False,False,0,Moscow Oblast
M907AX977,MAX,907,977,NAG,False,False,0,Moscow
P777AP190,PAP,777,190,NAG,False,False,0,Moscow Oblast
A350YT790,AYT,350,790,NAG,False,False,0,Moscow Oblast
Y200XC750,YXC,200,750,NAG,False,False,0,Moscow Oblast
X222BX190,XBX,222,190,NAG,False,False,0,Moscow Oblast
O958KH977,OKH,958,977,NAG,False,False,0,Moscow
T424TO193,TTO,424,193,NAG,False,False,0,Krasnodar Krai
H400HX797,HHX,400,797,NAG,False,False,0,Moscow
M666TP750,MTP,666,750,NAG,False,False,0,Moscow Oblast
Y911AM550,YAM,911,550,NAG,False,False,0,Moscow Oblast
M050KP177,MKP,050,177,NAG,False,False,0,Moscow
H224AX98,HAX,224,98,NAG,False,False,0,Saint Petersburg
C777EE97,CEE,777,97,NAG,False,False,0,Moscow
H777KA37,HKA,777,37,NAG,False,False,0,Ivanovo Oblast
E062PY797,EPY,062,797,NAG,False,False,0,Moscow
O099KY790,OKY,099,790,NAG,False,False,0,Moscow Oblast
A600TE790,ATE,600,790,NAG,False,False,0,Moscow Oblast
K674OO799,KOO,674,799,NAG,False,False,0,Moscow
X486AM797,XAM,486,797,NAG,False,False,0,Moscow
X991AY177,XAY,991,177,NAG,False,False,0,Moscow
X063TC55,XTC,063,55,NAG,False,False,0,Omsk Oblast
H383OB55,HOB,383,55,NAG,False,False,0,Omsk Oblast
E215CE797,ECE,215,797,NAG,False,False,0,Moscow
C111BA93,CBA,111,93,NAG,False,False,0,Krasnodar Krai
K070BO95,KBO,070,95,NAG,False,False,0,Chechen Republic
O989TA99,OTA,989,99,NAG,False,False,0,Moscow
C474CP190,CCP,474,190,NAG,False,False,0,Moscow Oblast
E020TX799,ETX,020,799,NAG,False,False,0,Moscow
T111BK123,TBK,111,123,NAG,False,False,0,Krasnodar Krai
A747XT95,AXT,747,95,NAG,False,False,0,Chechen Republic
Y555KY77,YKY,555,77,NAG,False,False,0,Moscow
X652AC977,XAC,652,977,NAG,False,False,0,Moscow
H494MB790,HMB,494,790,NAG,False,False,0,Moscow Oblast
T998CC47,TCC,998,47,NAG,False,False,0,Leningrad Oblast
A500OO177,AOO,500,177,NAG,False,False,0,Moscow
A779PM797,APM,779,797,NAG,False,False,0,Moscow
Y587CK797,YCK,587,797,NAG,False,False,0,Moscow
K570OT799,KOT,570,799,NAG,False,False,0,Moscow
T777MO34,TMO,777,34,NAG,False,False,0,Volgograd Oblast
C789MP193,CMP,789,193,NAG,False,False,0,Krasnodar Krai
A014EP161,AEP,014,161,NAG,False,False,0,Rostov Oblast
B878BO138,BBO,878,138,NAG,False,False,0,Irkutsk Oblast
O198XA98,OXA,198,98,NAG,False,False,0,Saint Petersburg
X444TM61,XTM,444,61,NAG,False,False,0,Rostov Oblast
X964OO797,XOO,964,797,NAG,False,False,0,Moscow
P006OK98,POK,006,98,NAG,False,False,0,Saint Petersburg
T025PP797,TPP,025,797,NAG,False,False,0,Moscow
O030TX33,OTX,030,33,NAG,False,False,0,Vladimir Oblast
E161OE196,EOE,161,196,NAG,False,False,0,Sverdlovsk Oblast
P422OE797,POE,422,797,NAG,False,False,0,Moscow
Y313OK797,YOK,313,797,NAG,False,False,0,Moscow
P900OB797,POB,900,797,NAG,False,False,0,Moscow
K969TA797,KTA,969,797,NAG,False,False,0,Moscow
T700CX197,TCX,700,197,NAG,False,False,0,Moscow
X525PX55,XPX,525,55,NAG,False,False,0,Omsk Oblast
P644YC799,PYC,644,799,NAG,False,False,0,Moscow
Y001TM750,YTM,001,750,NAG,False,False,0,Moscow Oblast
E808AX177,EAX,808,177,NAG,False,False,0,Moscow
M015YB790,MYB,015,790,NAG,False,False,0,Moscow Oblast
H177XO790,HXO,177,790,NAG,False,False,0,Moscow Oblast
O001OP790,OOP,001,790,NAG,False,False,0,Moscow Oblast
K815KK123,KKK,815,123,NAG,False,False,0,Krasnodar Krai
T070AX550,TAX,070,550,NAG,False,False,0,Moscow Oblast
P103OX797,POX,103,797,NAG,False,False,0,Moscow
K800MH797,KMH,800,797,NAG,False,False,0,Moscow
K032XK777,KXK,032,777,NAG,False,False,0,Moscow
O969TY799,OTY,969,799,NAG,False,False,0,Moscow
A442YE95,AYE,442,95,NAG,False,False,0,Chechen Republic
E142OE142,EOE,142,142,NAG,False,False,0,Kemerovo Oblast
Y353TY797,YTY,353,797,NAG,False,False,0,Moscow
A777XY23,AXY,777,23,NAG,False,False,0,Krasnodar Krai
X112BA550,XBA,112,550,NAG,False,False,0,Moscow Oblast
M882KM977,MKM,882,977,NAG,False,False,0,Moscow
X012OY797,XOY,012,797,NAG,False,False,0,Moscow
P300AO790,PAO,300,790,NAG,False,False,0,Moscow Oblast
A072HP797,AHP,072,797,NAG,False,False,0,Moscow
M001MY199,MMY,001,199,NAG,False,False,0,Moscow
O017AA126,OAA,017,126,NAG,False,False,0,Stavropol Krai
X440PH193,XPH,440,193,NAG,False,False,0,Krasnodar Krai
E041EH702,EEH,041,702,NAG,False,False,0,Republic of Bashkortostan
K544OP797,KOP,544,797,NAG,False,False,0,Moscow
E713BA550,EBA,713,550,NAG,False,False,0,Moscow Oblast
B977AM77,BAM,977,77,NAG,False,False,0,Moscow
A001AX197,AAX,001,197,NAG,False,False,0,Moscow
A797CE790,ACE,797,790,NAG,False,False,0,Moscow Oblast
O020BO02,OBO,020,02,NAG,False,False,0,Republic of Bashkortostan
E099BX550,EBX,099,550,NAG,False,False,0,Moscow Oblast
Y136MB136,YMB,136,136,NAG,False,False,0,Voronezh Oblast
X611CA797,XCA,611,797,NAG,False,False,0,Moscow
B733MO797,BMO,733,797,NAG,False,False,0,Moscow
C777KK198,CKK,777,198,NAG,False,False,0,Saint Petersburg
K700YY190,KYY,700,190,NAG,False,False,0,Moscow Oblast
M096TY797,MTY,096,797,NAG,False,False,0,Moscow
M031MC797,MMC,031,797,NAG,False,False,0,Moscow
P444YM190,PYM,444,190,NAG,False,False,0,Moscow Oblast
O888BX197,OBX,888,197,NAG,False,False,0,Moscow
O636HT790,OHT,636,790,NAG,False,False,0,Moscow Oblast
H003HX190,HHX,003,190,NAG,False,False,0,Moscow Oblast
T104CM797,TCM,104,797,NAG,False,False,0,Moscow
E388KX94,EKX,388,94,NAG,False,False,0,Baikonur
T945HH797,THH,945,797,NAG,False,False,0,Moscow
E938PY797,EPY,938,797,NAG,False,False,0,Moscow
K111PC70,KPC,111,70,NAG,False,False,0,Tomsk Oblast
T147TT197,TTT,147,197,NAG,False,False,0,Moscow
Y919TA797,YTA,919,797,NAG,False,False,0,Moscow
A005BO750,ABO,005,750,NAG,False,False,0,Moscow Oblast
C929HM797,CHM,929,797,NAG,False,False,0,Moscow
C007KP95,CKP,007,95,NAG,False,False,0,Chechen Republic
Y005HP47,YHP,005,47,NAG,False,False,0,Leningrad Oblast
B220OB777,BOB,220,777,NAG,False,False,0,Moscow
X343AH790,XAH,343,790,NAG,False,False,0,Moscow Oblast
O090HT138,OHT,090,138,NAG,False,False,0,Irkutsk Oblast
B055HP134,BHP,055,134,NAG,False,False,0,Volgograd Oblast
B465AO550,BAO,465,550,NAG,False,False,0,Moscow Oblast
K022BB122,KBB,022,122,NAG,False,False,0,Altai Krai
C151YP790,CYP,151,790,NAG,False,False,0,Moscow Oblast
T500HB193,THB,500,193,NAG,False,False,0,Krasnodar Krai
O726XM93,OXM,726,93,NAG,False,False,0,Krasnodar Krai
E700CP750,ECP,700,750,NAG,False,False,0,Moscow Oblast
P999XH98,PXH,999,98,NAG,False,False,0,Saint Petersburg
X848PT77,XPT,848,77,NAG,False,False,0,Moscow
X562AA977,XAA,562,977,NAG,False,False,0,Moscow
K070OT750,KOT,070,750,NAG,False,False,0,Moscow Oblast
H999CB777,HCB,999,777,NAG,False,False,0,Moscow
C944EP977,CEP,944,977,NAG,False,False,0,Moscow
E444TT750,ETT,444,750,NAG,False,False,0,Moscow Oblast
A700TB41,ATB,700,41,NAG,False,False,0,Kamchatka Krai
X054YC790,XYC,054,790,NAG,False,False,0,Moscow Oblast
P468YP97,PYP,468,97,NAG,False,False,0,Moscow
M005KA33,MKA,005,33,NAG,False,False,0,Vladimir Oblast
A555YM777,AYM,555,777,NAG,False,False,0,Moscow
P712AK977,PAK,712,977,NAG,False,False,0,Moscow
C525CE797,CCE,525,797,NAG,False,False,0,Moscow
A535PK797,APK,535,797,NAG,False,False,0,Moscow
P222AH22,PAH,222,22,NAG,False,False,0,Altai Krai
E500CA799,ECA,500,799,NAG,False,False,0,Moscow
Y068TK797,YTK,068,797,NAG,False,False,0,Moscow
B418OP777,BOP,418,777,NAG,False,False,0,Moscow
X445OT797,XOT,445,797,NAG,False,False,0,Moscow
X877XK777,XXK,877,777,NAG,False,False,0,Moscow
T001XM750,TXM,001,750,NAG,False,False,0,Moscow Oblast
C424PX797,CPX,424,797,NAG,False,False,0,Moscow
P010YP777,PYP,010,777,NAG,False,False,0,Moscow
M434PH797,MPH,434,797,NAG,False,False,0,Moscow
E451BA977,EBA,451,977,NAG,False,False,0,Moscow
H043BB977,HBB,043,977,NAG,False,False,0,Moscow
O887TO797,OTO,887,797,NAG,False,False,0,Moscow
E777TC186,ETC,777,186,NAG,False,False,0,Khanty-Mansi Autonomous Okrug
M654MH797,MMH,654,797,NAG,False,False,0,Moscow
P185KY977,PKY,185,977,NAG,False,False,0,Moscow
E800OE161,EOE,800,161,NAG,False,False,0,Rostov Oblast
B323BK799,BBK,323,799,NAG,False,False,0,Moscow
O900MA750,OMA,900,750,NAG,False,False,0,Moscow Oblast
M888KK50,MKK,888,50,NAG,False,False,0,Moscow Oblast
H001XH777,HXH,001,777,NAG,False,False,0,Moscow
B515CC790,BCC,515,790,NAG,False,False,0,Moscow Oblast
M800YT790,MYT,800,790,NAG,False,False,0,Moscow Oblast
A777PH702,APH,777,702,NAG,False,False,0,Republic of Bashkortostan
B969XO197,BXO,969,197,NAG,False,False,0,Moscow
H444HB152,HHB,444,152,NAG,False,False,0,Nizhny Novgorod Oblast
E999XB99,EXB,999,99,NAG,False,False,0,Moscow
K096AA977,KAA,096,977,NAG,False,False,0,Moscow
M123AA977,MAA,123,977,NAG,False,False,0,Moscow
X373BH797,XBH,373,797,NAG,False,False,0,Moscow
O091YY790,OYY,091,790,NAG,False,False,0,Moscow Oblast
B056OP152,BOP,056,152,NAG,False,False,0,Nizhny Novgorod Oblast
Y870EE977,YEE,870,977,NAG,False,False,0,Moscow
T007AY177,TAY,007,177,NAG,False,False,0,Moscow
E400OH797,EOH,400,797,NAG,False,False,0,Moscow
X968EE799,XEE,968,799,NAG,False,False,0,Moscow
E799YX199,EYX,799,199,NAG,False,False,0,Moscow
M692MM777,MMM,692,777,NAG,False,False,0,Moscow
A444PH777,APH,444,777,NAG,False,False,0,Moscow
X664XX98,XXX,664,98,NAG,False,False,0,Saint Petersburg
K100XB70,KXB,100,70,NAG,False,False,0,Tomsk Oblast
B555TK790,BTK,555,790,NAG,False,False,0,Moscow Oblast
P036AO36,PAO,036,36,NAG,False,False,0,Voronezh Oblast
C711CC42,CCC,711,42,NAG,False,False,0,Kemerovo Oblast
K555CB777,KCB,555,777,NAG,False,False,0,Moscow
M222TT790,MTT,222,790,NAG,False,False,0,Moscow Oblast
B020OE193,BOE,020,193,NAG,False,False,0,Krasnodar Krai
A063XX37,AXX,063,37,NAG,False,False,0,Ivanovo Oblast
Y777MM790,YMM,777,790,NAG,False,False,0,Moscow Oblast
K220KO777,KKO,220,777,NAG,False,False,0,Moscow
B555AX750,BAX,555,750,NAG,False,False,0,Moscow Oblast
K883KK10,KKK,883,10,NAG,False,False,0,Republic of Karelia
M083AM550,MAM,083,550,NAG,False,False,0,Moscow Oblast
A747AA197,AAA,747,197,NAG,False,False,0,Moscow
Y700MB797,YMB,700,797,NAG,False,False,0,Moscow
C800CB790,CCB,800,790,NAG,False,False,0,Moscow Oblast
C777KB198,CKB,777,198,NAG,False,False,0,Saint Petersburg
K797OY797,KOY,797,797,NAG,False,False,0,Moscow
O878OY77,OOY,878,77,NAG,False,False,0,Moscow
C048EX977,CEX,048,977,NAG,False,False,0,Moscow
O666MX790,OMX,666,790,NAG,False,False,0,Moscow Oblast
O011MK797,OMK,011,797,NAG,False,False,0,Moscow
C888YE42,CYE,888,42,NAG,False,False,0,Kemerovo Oblast
